ID;Conta;Data;Valor
875;12;2024-11-07;26292.58
876;22;2023-05-26;7281.99
877;12;2024-09-07;5258.8
878;22;2023-07-08;13826.26
879;33;2023-07-19;13710.76
880;32;2023-10-31;5646.15
881;32;2024-04-02;14795.09
882;11;2023-11-26;27602.08
883;33;2023-06-29;23744.95
884;21;2023-04-12;4527.85
885;22;2024-04-19;27987.87
886;33;2023-10-12;18842.54
887;21;2023-07-08;22474.07
888;32;2023-11-20;3171.09
889;22;2023-04-12;8156.81
890;33;2025-02-04;377.7
891;11;2024-06-20;18062.1
892;32;2024-06-16;15092.78
893;33;2025-03-29;12819.52
894;22;2023-12-04;8646.94
895;32;2024-10-14;10646.97
896;32;2023-09-15;14689.23
897;33;2023-05-27;1532.17
898;12;2023-06-26;20770.45
899;11;2024-03-21;19529.9
900;21;2023-04-19;21220.09
901;32;2023-08-15;13741.32
902;11;2023-05-04;29875.48
903;32;2024-06-25;22906.13
904;12;2024-09-12;7839.39
905;22;2025-03-29;14273.57
906;11;2023-12-14;24816.59
907;22;2023-04-06;12350.58
908;11;2023-09-01;16070.42
909;11;2024-02-27;21105.07
910;31;2024-12-23;22107.81
911;31;2023-06-08;25397.4
912;11;2024-07-01;459.42
913;32;2023-12-14;13316.37
914;22;2023-06-02;19867.73
915;11;2023-05-27;10700.32
916;22;2025-01-01;12981.98
917;12;2023-06-19;387.77
918;21;2023-09-10;7731.72
919;33;2023-07-01;29973.0
920;31;2024-12-03;2947.22
921;11;2024-01-23;19526.38
922;22;2024-05-02;25708.73
923;21;2024-02-03;20490.44
924;12;2024-01-20;28129.56
925;21;2023-04-17;13811.09
926;31;2023-10-09;22972.83
927;22;2023-12-19;15749.97
928;21;2024-09-30;24577.56
929;21;2024-11-24;884.07
930;32;2023-08-30;15169.32
931;33;2024-02-06;5102.44
932;21;2024-04-22;8294.37
933;22;2025-01-10;17242.78
934;12;2023-07-16;28511.38
935;11;2023-05-19;6484.64
936;31;2023-06-20;1021.65
937;32;2023-09-12;25749.69
938;32;2025-02-13;27868.3
939;21;2024-12-08;10906.0
940;11;2024-08-14;12145.52
941;12;2025-03-25;20551.0
942;33;2024-04-02;11663.34
943;31;2025-01-25;10653.72
944;22;2024-04-25;10573.44
945;31;2023-12-20;4991.1
946;11;2024-09-06;14387.74
947;21;2024-12-05;8690.39
948;12;2024-12-26;14296.77
949;32;2023-08-04;14051.82
950;21;2025-01-16;26679.65
951;11;2024-05-06;22975.05
952;12;2023-11-27;20561.27
953;33;2025-03-02;25204.92
954;12;2024-08-16;526.05
955;33;2023-09-20;5767.53
956;31;2023-09-19;7582.4
957;31;2024-11-20;1214.9
958;21;2023-08-04;12676.79
959;11;2024-09-04;27579.76
960;22;2024-12-31;6897.95
961;21;2023-11-06;11788.87
962;31;2024-04-21;24078.45
963;32;2024-09-19;19614.3
964;11;2024-08-24;18618.04
965;31;2024-05-16;14076.96
966;11;2025-01-03;3491.63
967;33;2024-04-28;7199.3
968;31;2023-06-12;24923.96
969;22;2024-04-07;16132.46
970;12;2024-04-18;17221.5
971;22;2024-12-07;28741.73
972;32;2024-03-10;1460.23
973;33;2024-12-21;11656.69
974;21;2024-02-06;5846.63
975;12;2023-07-21;23153.34
976;31;2024-05-16;11410.73
977;32;2024-10-30;18164.52
978;12;2023-09-15;18855.98
979;22;2024-03-10;22860.12
980;31;2024-08-02;19112.56
981;11;2023-06-23;16288.26
982;11;2024-03-24;7430.32
983;12;2024-10-30;5810.07
984;12;2023-07-19;3643.03
985;33;2023-11-28;23846.43
986;21;2024-08-10;16844.96
987;21;2023-04-17;6156.74
988;32;2024-04-11;8914.92
989;11;2023-07-05;15864.9
990;11;2025-02-08;21797.3
991;22;2023-08-24;14168.91
992;11;2023-09-30;7130.53
993;33;2024-12-13;4106.18
994;12;2024-04-29;19114.1
995;33;2025-03-20;3399.62
996;31;2024-10-24;14683.51
997;33;2023-11-29;24638.9
998;32;2023-07-06;2666.31
999;21;2024-06-17;18967.43
1000;32;2024-08-13;27476.8
1001;12;2023-10-28;742.95
1002;11;2024-05-08;15208.77
1003;31;2024-01-10;20604.97
1004;32;2023-10-13;4338.42
1005;33;2024-02-27;22385.28
1006;32;2023-11-09;20580.28
1007;33;2023-12-14;19770.74
1008;12;2024-03-08;16700.14
1009;33;2024-01-05;12054.17
1010;31;2023-11-20;4953.55
1011;31;2024-05-25;4883.48
1012;32;2023-03-30;7868.86
1013;33;2024-09-17;25411.33
1014;33;2024-06-15;27606.53
1015;32;2023-07-17;900.1
1016;21;2023-08-10;19655.56
1017;21;2024-04-24;13213.36
1018;11;2023-07-15;24671.6
1019;22;2023-12-28;849.0
1020;31;2023-07-13;22909.25
1021;33;2024-11-02;24508.21
1022;22;2023-08-02;12823.96
1023;11;2024-01-11;8656.3
1024;21;2023-11-09;24105.61
1025;22;2024-03-12;18072.25
1026;21;2023-04-08;4704.63
1027;11;2024-11-07;24646.58
1028;33;2024-02-13;737.65
1029;21;2023-11-25;4220.55
1030;33;2023-10-31;11223.36
1031;11;2023-08-08;1420.53
1032;31;2024-09-13;23107.18
1033;22;2024-10-06;521.93
1034;22;2023-11-25;22449.67
1035;22;2024-02-04;12301.13
1036;12;2024-07-13;11021.86
1037;32;2024-12-08;4331.02
1038;21;2024-08-30;8349.24
1039;12;2023-08-18;26167.0
1040;31;2023-08-30;8195.68
1041;31;2024-12-04;23281.41
1042;21;2025-02-20;19680.17
1043;11;2023-09-22;19640.69
1044;22;2023-12-17;17340.36
1045;11;2024-03-11;17580.94
1046;22;2024-04-28;20938.84
1047;11;2024-02-22;24411.75
1048;21;2023-05-12;29694.97
1049;31;2024-05-02;7524.44
1050;11;2023-03-30;28366.89
1051;31;2025-01-08;1123.55
1052;22;2024-03-30;11109.66
1053;33;2023-05-31;20529.73
1054;11;2023-07-07;8673.24
1055;21;2023-12-11;21326.28
1056;21;2025-02-20;14398.73
1057;11;2023-07-10;27748.99
1058;21;2024-03-28;3528.61
1059;33;2023-05-16;22800.89
1060;33;2024-01-10;20389.34
1061;33;2025-03-12;3549.58
1062;22;2024-04-21;26763.88
1063;33;2024-03-23;9616.17
1064;31;2024-02-04;7967.5
1065;12;2024-07-30;18244.78
1066;32;2023-07-27;2252.28
1067;31;2025-01-16;19377.96
1068;22;2023-10-23;20956.4
1069;31;2024-05-08;6134.42
1070;12;2023-09-19;20209.32
1071;11;2025-03-13;28449.66
1072;21;2024-06-15;13855.51
1073;33;2024-09-27;22861.05
1074;22;2023-05-12;14576.48
1075;21;2023-08-01;671.92
1076;31;2023-12-23;10748.36
1077;31;2023-09-18;6071.18
1078;21;2023-12-04;28272.45
1079;32;2024-05-23;6162.56
1080;32;2024-08-21;23616.62
1081;21;2024-07-19;20459.39
1082;32;2024-01-25;6796.94
1083;31;2024-10-22;1723.88
1084;31;2024-05-06;12182.9
1085;12;2024-04-29;29542.55
1086;12;2024-08-28;712.83
1087;11;2024-12-02;1605.33
1088;21;2023-09-20;3871.02
1089;12;2024-04-10;14639.02
1090;22;2023-08-28;5908.85
1091;33;2024-02-09;2656.34
1092;33;2023-09-05;27355.72
1093;21;2024-02-23;24873.15
1094;32;2023-10-15;23859.51
1095;12;2024-09-03;23311.88
1096;22;2025-02-08;13690.91
1097;11;2025-03-26;15007.02
1098;32;2023-06-12;9639.47
1099;22;2024-11-15;29819.96
1100;32;2023-12-23;3037.88
1101;33;2024-02-03;14989.25
1102;33;2023-06-11;23047.06
1103;11;2023-04-26;18091.11
1104;12;2023-08-06;16007.48
1105;22;2025-01-14;13996.06
1106;21;2025-03-11;133.04
1107;32;2024-12-07;10872.51
1108;32;2023-10-17;29504.13
1109;21;2024-01-24;2536.21
1110;22;2024-11-03;25899.55
1111;11;2024-10-22;23526.42
1112;12;2024-07-13;3306.23
1113;32;2024-03-02;4242.72
1114;31;2023-05-17;20959.62
1115;32;2023-05-11;22220.71
1116;33;2023-11-16;8334.22
1117;21;2024-12-29;4840.85
1118;11;2023-12-27;11363.52
1119;21;2023-09-05;14759.87
1120;31;2024-09-14;10264.62
1121;21;2024-06-01;6701.85
1122;21;2024-05-04;15655.46
1123;31;2023-07-16;21317.06
1124;22;2023-12-23;14974.08
1125;32;2024-10-03;6700.12
1126;12;2025-02-21;16438.65
1127;31;2024-08-26;22877.6
1128;32;2023-07-09;5165.76
1129;11;2024-02-15;5986.73
1130;12;2023-07-10;3519.24
1131;12;2024-07-28;2703.98
1132;12;2024-07-11;24197.09
1133;12;2024-12-22;12992.69
1134;31;2023-07-30;23942.38
1135;22;2024-07-15;7634.84
1136;33;2024-02-01;12226.96
1137;11;2024-10-30;24472.77
1138;31;2024-06-23;20217.41
1139;12;2025-03-16;15353.72
1140;33;2025-03-09;6316.13
1141;21;2023-08-19;13671.96
1142;22;2024-03-05;25672.15
1143;31;2023-07-05;22571.45
1144;32;2024-08-10;14026.4
1145;33;2024-09-26;15968.81
1146;11;2024-08-20;15341.65
1147;11;2023-05-05;6858.6
1148;32;2024-08-29;8236.78
1149;11;2025-03-16;13181.94
1150;22;2024-10-30;14387.59
1151;31;2023-07-10;22775.13
1152;32;2023-04-27;29318.52
1153;32;2023-11-11;4998.73
1154;32;2024-04-01;1887.24
1155;12;2024-05-03;22913.43
1156;12;2023-11-20;3062.51
1157;31;2024-05-21;29741.4
1158;31;2023-07-06;6159.77
1159;22;2024-06-30;20141.01
1160;21;2023-04-04;2630.95
1161;22;2023-04-21;25157.19
1162;11;2024-06-15;9244.41
1163;31;2023-10-02;27786.26
1164;33;2023-05-20;20812.05
1165;11;2024-07-02;17392.73
1166;22;2023-04-05;15222.05
1167;11;2025-02-17;8128.45
1168;33;2024-09-15;23250.15
1169;32;2023-05-02;1159.78
1170;12;2023-12-11;9506.99
1171;12;2025-03-26;8273.75
1172;12;2024-03-31;20824.99
1173;33;2025-01-09;6716.2
1174;12;2024-07-24;3192.02
1175;22;2023-08-15;11648.34
1176;33;2024-01-17;9193.94
1177;12;2024-02-04;6746.02
1178;33;2024-04-13;4300.5
1179;12;2023-10-13;17148.0
1180;21;2023-05-24;9567.15
1181;11;2024-04-30;12041.35
1182;12;2024-04-20;14880.45
1183;31;2023-07-06;29340.39
1184;33;2023-09-22;10941.8
1185;12;2023-10-07;9163.31
1186;22;2023-09-07;9663.21
1187;11;2024-03-22;20848.02
1188;22;2023-10-24;5053.9
1189;12;2023-07-29;15208.39
1190;33;2023-06-23;7694.33
1191;12;2023-04-11;28131.86
1192;32;2023-04-13;15180.8
1193;33;2023-10-21;5220.15
1194;33;2024-12-21;9985.97
1195;11;2023-12-06;3182.82
1196;11;2025-02-11;13109.89
1197;11;2024-09-05;12199.2
1198;33;2024-04-09;25562.35
1199;32;2024-02-15;586.44
1200;21;2023-08-14;28325.98
1201;12;2023-04-07;10146.63
1202;32;2023-04-06;26180.57
1203;32;2023-05-09;8063.79
1204;22;2023-04-10;11385.39
1205;21;2023-06-14;4951.04
1206;33;2024-11-01;615.8
1207;22;2023-12-06;160.67
1208;22;2024-09-25;7404.48
1209;11;2024-10-11;1317.5
1210;31;2024-12-03;6331.0
1211;33;2023-05-08;17793.34
1212;31;2023-08-12;28681.72
1213;12;2024-07-06;8388.73
1214;33;2024-10-30;27401.96
1215;11;2023-12-21;22747.79
1216;32;2024-12-08;12714.6
1217;11;2024-09-19;11577.56
1218;21;2024-12-31;10293.2
1219;31;2024-07-05;15445.07
1220;12;2024-03-22;2153.63
1221;12;2024-06-02;355.08
1222;33;2024-09-04;9099.38
1223;22;2024-07-16;4380.1
1224;31;2024-01-13;9073.9
1225;31;2024-08-29;4670.29
1226;12;2023-12-26;2080.63
1227;21;2024-10-17;26942.87
1228;33;2025-01-29;11557.11
1229;12;2023-08-09;18589.34
1230;32;2023-12-15;20674.58
1231;31;2024-10-01;5343.56
1232;33;2023-05-31;21030.83
1233;21;2024-01-31;20548.16
1234;22;2023-10-22;16924.9
1235;21;2024-05-08;24553.95
1236;11;2024-01-13;17782.45
1237;11;2024-03-20;24207.37
1238;31;2023-07-08;1644.54
1239;12;2025-02-05;21056.03
1240;32;2024-08-23;10071.68
1241;21;2024-11-04;20261.12
1242;12;2023-07-07;5037.86
1243;31;2024-05-06;11157.11
1244;31;2023-06-29;17412.3
1245;11;2023-07-09;13551.18
1246;11;2024-12-14;878.21
1247;33;2023-05-27;28905.8
1248;32;2025-02-15;474.55
1249;11;2023-11-11;22671.86
1250;33;2024-03-23;5373.43
1251;12;2023-09-28;16837.6
1252;11;2023-06-30;7948.2
1253;32;2023-05-20;25975.42
1254;12;2023-10-20;24296.01
1255;11;2023-09-05;2186.3
1256;21;2024-11-16;26348.58
1257;33;2024-12-31;7218.02
1258;11;2023-08-04;19139.81
1259;31;2023-12-12;26941.92
1260;32;2023-05-25;18389.04
1261;32;2023-11-06;13450.47
1262;32;2023-05-09;1686.99
1263;12;2024-06-17;25986.49
1264;11;2025-03-05;18380.89
1265;32;2024-09-02;19181.56
1266;32;2023-12-27;19150.52
1267;31;2024-02-14;6616.27
1268;11;2024-10-20;23421.46
1269;32;2023-08-25;28938.3
1270;32;2024-02-03;7510.05
1271;33;2025-02-21;13743.4
1272;11;2024-07-01;27592.26
1273;22;2024-04-20;24919.92
1274;21;2024-04-16;26174.06
1275;33;2024-05-21;29296.09
1276;32;2023-12-01;23261.33
1277;22;2024-10-29;14872.66
1278;21;2023-11-01;9162.35
1279;32;2024-12-11;14577.37
1280;11;2023-06-13;22840.38
1281;11;2024-05-08;2823.29
1282;12;2023-09-28;7221.32
1283;22;2023-12-30;7002.03
1284;11;2024-08-19;19544.62
1285;22;2023-11-18;22824.09
1286;33;2023-06-27;10191.9
1287;11;2023-05-26;29695.61
1288;32;2023-06-15;7894.91
1289;33;2023-11-17;3943.26
1290;21;2023-12-10;2455.97
1291;21;2024-02-19;14458.59
1292;31;2024-03-20;8363.15
1293;21;2024-03-10;3575.81
1294;31;2024-08-10;12143.53
1295;12;2023-12-20;19356.74
1296;32;2023-11-05;5137.85
1297;33;2023-10-29;19558.96
1298;21;2023-12-26;25107.29
1299;11;2024-05-17;13619.12
1300;11;2024-09-08;25785.96
1301;11;2023-05-29;19286.62
1302;21;2024-07-17;18091.11
1303;22;2024-05-31;7892.34
1304;31;2024-01-01;286.06
1305;33;2024-09-29;28361.96
1306;32;2024-06-14;4367.99
1307;32;2024-11-11;16633.35
1308;31;2024-12-25;5160.18
1309;22;2023-10-08;24394.23
1310;32;2023-12-03;14074.32
1311;12;2023-08-27;14810.37
1312;21;2024-03-17;25621.43
1313;31;2024-10-29;11029.18
1314;32;2024-11-30;29350.55
1315;32;2024-11-27;6474.2
1316;32;2024-10-10;1285.44
1317;21;2024-02-29;11558.68
1318;32;2023-05-04;14729.49
1319;22;2023-11-30;1827.74
1320;11;2024-03-19;7532.43
1321;12;2024-06-11;27050.51
1322;31;2024-06-04;22273.47
1323;33;2024-09-09;14794.82
1324;11;2023-10-16;25793.91
1325;31;2024-02-24;25762.07
1326;21;2023-04-13;23511.82
1327;33;2024-11-20;28107.98
1328;11;2024-11-30;8212.78
1329;31;2024-05-08;612.2
1330;32;2023-06-11;23387.33
1331;33;2024-07-26;13428.21
1332;33;2024-01-19;26275.67
1333;11;2024-09-02;26933.86
1334;22;2023-04-23;18810.05
1335;11;2024-11-15;18497.84
1336;31;2024-08-07;14846.64
1337;21;2024-03-15;19980.26
1338;32;2024-07-10;14246.2
1339;21;2025-02-11;28132.3
1340;31;2023-03-31;1531.8
1341;12;2024-07-08;3832.87
1342;31;2025-03-11;4580.43
1343;31;2024-09-04;6647.31
1344;31;2023-11-20;6303.28
1345;33;2024-08-23;9244.23
1346;31;2024-12-29;24016.54
1347;11;2023-05-28;14752.95
1348;31;2023-10-06;6211.86
1349;33;2023-07-22;17122.79
1350;33;2024-11-29;18188.38
1351;11;2024-10-23;10750.7
1352;22;2024-07-04;7891.73
1353;33;2023-07-01;3056.3
1354;22;2024-01-13;5169.18
1355;33;2024-05-10;17779.56
1356;11;2023-08-24;1253.82
1357;12;2024-08-11;15802.16
1358;31;2024-10-07;28712.52
1359;11;2024-11-16;27948.68
1360;31;2023-11-08;281.69
1361;22;2023-09-25;28006.36
1362;21;2023-11-18;18186.55
1363;32;2024-05-12;22544.96
1364;22;2025-02-13;12169.63
1365;12;2024-04-16;3133.59
1366;31;2023-08-07;29827.6
1367;33;2024-07-22;8144.61
1368;12;2023-07-23;1986.79
1369;21;2024-07-12;18507.13
1370;31;2024-12-21;3590.57
1371;11;2024-09-10;21778.67
1372;21;2024-04-30;8889.31
1373;12;2023-11-15;21847.46
1374;12;2023-10-03;17178.33
1375;32;2023-10-03;14287.14
1376;32;2025-02-20;13450.61
1377;12;2024-02-20;29952.07
1378;21;2023-04-07;11574.7
1379;11;2023-08-01;16831.24
1380;12;2024-01-03;22111.5
1381;22;2023-12-11;17401.57
1382;31;2024-07-15;28796.36
1383;31;2024-12-14;14645.17
1384;31;2025-01-26;13223.37
1385;31;2023-12-21;18311.48
1386;11;2024-03-31;10049.23
1387;11;2023-12-17;29584.4
1388;12;2023-05-02;24429.71
1389;22;2023-12-30;29269.02
1390;33;2024-01-13;21670.43
1391;31;2023-09-20;29838.87
1392;32;2023-12-17;13410.49
1393;11;2025-01-25;7974.25
1394;12;2025-03-25;5879.11
1395;11;2023-07-10;2908.95
1396;12;2024-06-25;19622.74
1397;33;2024-10-17;8080.7
1398;11;2024-04-28;29009.19
1399;12;2024-04-03;4354.28
1400;33;2024-03-15;24232.14
1401;12;2025-01-27;28723.06
1402;21;2024-12-21;25146.48
1403;11;2024-06-27;29593.03
1404;21;2023-11-21;15940.16
1405;33;2023-10-26;7818.2
1406;11;2024-01-10;27012.21
1407;21;2025-01-26;8303.18
1408;12;2024-11-15;4960.54
1409;33;2024-07-01;10705.05
1410;33;2024-01-12;5888.86
1411;31;2023-03-31;2847.25
1412;11;2024-12-20;12638.71
1413;22;2023-09-28;3293.26
1414;12;2023-10-09;4433.41
1415;33;2025-03-07;28389.77
1416;22;2025-01-10;12401.25
1417;22;2024-08-22;20327.72
1418;33;2024-11-15;3517.6
1419;11;2025-03-02;29871.64
1420;11;2023-07-28;900.59
1421;31;2024-01-13;3490.56
1422;33;2024-02-19;185.57
1423;33;2024-01-11;16454.96
1424;31;2024-10-30;3078.38
1425;12;2023-10-10;26487.4
1426;12;2024-06-04;29053.3
1427;31;2024-09-11;27653.85
1428;11;2024-03-17;27046.73
1429;32;2024-04-18;15790.21
1430;21;2024-12-06;20253.99
1431;31;2024-09-02;16418.46
1432;12;2024-06-07;17488.91
1433;32;2023-10-06;20140.27
1434;11;2023-09-10;29711.93
1435;31;2023-10-13;25949.99
1436;32;2023-09-14;25848.76
1437;32;2024-02-07;23380.17
1438;32;2025-03-18;27515.77
1439;22;2023-05-07;10040.15
1440;11;2023-05-08;21573.89
1441;32;2023-05-19;21129.82
1442;33;2023-09-16;18545.3
1443;33;2024-05-09;5477.32
1444;12;2024-06-14;24965.04
1445;22;2024-08-09;25977.16
1446;33;2023-05-29;5708.48
1447;11;2024-01-31;12581.83
1448;21;2024-05-01;21014.69
1449;21;2024-04-29;21171.75
1450;33;2025-03-18;3657.87
1451;12;2023-12-17;22609.05
1452;11;2023-12-13;23043.16
1453;21;2025-01-16;19155.23
1454;32;2024-01-31;306.68
1455;11;2023-05-08;13026.69
1456;12;2025-02-10;528.6
1457;11;2023-05-24;26496.62
1458;31;2024-12-03;14942.28
1459;31;2023-03-31;20792.37
1460;31;2023-08-01;17460.13
1461;22;2023-09-09;7732.35
1462;33;2023-04-30;27583.48
1463;11;2023-09-29;26521.0
1464;21;2023-07-24;21676.01
1465;21;2023-08-15;22648.95
1466;31;2023-10-10;9610.81
1467;33;2023-07-12;6003.07
1468;32;2024-04-02;21757.42
1469;33;2024-01-17;390.35
1470;21;2024-09-16;6959.85
1471;11;2024-04-11;7143.91
1472;11;2024-12-08;27848.69
1473;22;2023-06-03;13617.08
1474;22;2025-01-23;6437.89
1475;12;2024-03-14;11322.44
1476;33;2023-12-12;7452.66
1477;31;2023-06-15;7694.34
1478;31;2023-05-06;14106.71
1479;11;2023-10-15;10819.1
1480;33;2023-07-15;3850.51
1481;22;2023-12-10;20519.95
1482;21;2025-01-07;28663.25
1483;33;2023-12-01;22596.52
1484;11;2025-03-13;20907.24
1485;21;2024-02-18;19498.15
1486;22;2023-10-18;16822.81
1487;11;2023-06-21;19718.67
1488;12;2024-08-23;12555.64
1489;21;2023-10-20;27094.54
1490;11;2023-04-30;27529.95
1491;21;2023-08-07;28046.25
1492;31;2023-11-22;13917.59
1493;22;2024-10-02;26019.57
1494;11;2024-08-31;10649.71
1495;33;2023-05-01;8252.81
1496;12;2023-08-22;18157.44
1497;32;2023-07-07;15576.46
1498;31;2025-02-17;24553.59
1499;22;2025-01-27;17339.5
1500;33;2024-01-29;13698.07
1501;32;2024-01-23;23607.16
1502;32;2024-12-26;24788.45
1503;22;2024-05-07;2907.14
1504;31;2023-06-02;15946.27
1505;31;2024-05-25;23942.75
1506;32;2025-01-28;28115.66
1507;11;2023-05-04;18852.12
1508;32;2023-11-05;3366.85
1509;22;2024-08-08;21436.5
1510;22;2024-02-29;12962.28
1511;21;2024-03-13;6353.48
1512;21;2024-11-07;9981.62
1513;12;2023-07-16;2620.31
1514;11;2023-09-22;10106.98
1515;11;2023-09-11;2337.2
1516;31;2025-02-23;26982.59
1517;33;2025-03-18;26631.31
1518;12;2025-02-17;20896.89
1519;32;2024-01-01;27970.24
1520;32;2024-04-20;26266.04
1521;32;2024-01-01;5036.45
1522;21;2024-04-03;117.12
1523;21;2023-11-25;10061.31
1524;12;2023-11-19;16589.77
1525;22;2023-09-11;4807.29
1526;33;2023-08-29;14562.02
1527;12;2024-07-04;11076.47
1528;12;2025-01-20;10479.28
1529;31;2024-10-21;18736.35
1530;21;2023-12-06;16169.51
1531;11;2023-04-20;23376.13
1532;12;2025-03-20;20433.02
1533;12;2023-08-21;12409.48
1534;22;2024-12-23;27595.09
1535;32;2023-07-12;24344.93
1536;12;2023-12-05;25421.09
1537;12;2023-11-06;2410.24
1538;31;2024-12-09;6244.4
1539;11;2024-08-09;27548.31
1540;31;2024-07-27;14770.67
1541;31;2024-02-02;3116.42
1542;12;2025-01-25;8638.25
1543;33;2024-09-15;3107.79
1544;32;2024-03-01;16364.7
1545;21;2024-05-03;25682.12
1546;12;2024-06-30;27534.92
1547;32;2024-11-19;2634.91
1548;31;2025-03-10;10006.22
1549;33;2024-01-01;9994.58
1550;32;2023-09-02;28328.04
1551;33;2023-06-03;12008.36
1552;32;2024-12-24;6884.04
1553;33;2023-04-04;6690.9
1554;12;2023-10-04;17941.29
1555;32;2024-06-10;26301.17
1556;31;2023-06-18;3465.2
1557;31;2024-05-02;14902.8
1558;12;2024-08-09;13508.2
1559;11;2023-08-06;15880.18
1560;11;2024-06-15;2498.95
1561;11;2024-08-18;17458.57
1562;12;2024-01-05;27821.94
1563;33;2025-02-28;13282.19
1564;22;2024-12-12;14299.31
1565;11;2023-11-16;15635.99
1566;21;2025-03-01;11369.06
1567;32;2024-01-05;12687.43
1568;11;2024-08-30;23201.65
1569;11;2024-07-25;29525.74
1570;12;2024-08-13;5171.37
1571;32;2024-03-08;25478.1
1572;31;2024-03-07;337.76
1573;22;2023-05-25;25645.48
1574;22;2024-08-22;18666.98
1575;33;2025-02-23;21043.68
1576;12;2024-08-22;10307.78
1577;22;2023-05-08;17435.4
1578;21;2025-01-28;24925.26
1579;33;2023-10-30;17730.96
1580;11;2023-08-08;5931.97
1581;11;2023-12-01;17486.25
1582;32;2024-05-26;17363.68
1583;21;2024-07-11;65.45
1584;21;2024-02-16;25130.03
1585;32;2023-05-01;10902.2
1586;31;2024-08-22;11877.71
1587;31;2024-06-02;4552.59
1588;31;2024-06-21;20410.29
1589;11;2023-07-05;25569.91
1590;22;2023-11-27;9207.54
1591;33;2024-05-02;23806.36
1592;11;2024-05-28;698.78
1593;11;2023-04-29;16827.18
1594;11;2025-01-15;12943.63
1595;32;2024-10-14;14482.38
1596;32;2024-01-30;2244.57
1597;33;2024-02-07;28569.86
1598;22;2024-05-18;22275.3
1599;33;2023-08-28;8949.26
1600;21;2024-08-20;21908.79
1601;32;2024-06-06;6926.13
1602;12;2024-03-01;12286.08
1603;11;2023-10-31;14486.99
1604;22;2024-11-11;15274.31
1605;33;2024-05-24;10257.49
1606;11;2024-08-26;15037.91
1607;21;2024-08-08;25176.62
1608;21;2023-07-03;3010.46
1609;21;2024-09-25;28549.82
1610;32;2024-02-26;17121.38
1611;31;2023-12-26;14549.12
1612;12;2024-03-20;27053.08
1613;31;2024-11-17;15584.47
1614;32;2024-08-03;10842.55
1615;32;2025-03-07;20956.73
1616;21;2023-11-09;2086.15
1617;21;2023-04-28;13770.99
1618;21;2023-06-04;20172.24
1619;11;2024-03-28;12728.84
1620;32;2023-04-18;28578.47
1621;11;2024-05-16;13573.49
1622;12;2024-02-26;8284.36
1623;31;2025-02-27;22226.56
1624;11;2023-09-26;10868.84
1625;21;2025-02-20;17456.69
1626;21;2024-05-17;20972.32
1627;31;2024-02-03;23845.61
1628;22;2024-02-28;1625.18
1629;21;2023-06-19;13834.54
1630;21;2025-01-27;3640.95
1631;31;2024-01-20;22830.19
1632;22;2023-07-05;18910.23
1633;11;2025-03-27;1306.61
1634;12;2024-01-06;18868.71
1635;31;2024-06-25;17945.97
1636;31;2024-05-29;9319.75
1637;12;2024-07-02;14864.16
1638;32;2023-04-04;15527.93
1639;31;2023-07-17;13542.43
1640;22;2024-01-15;16562.02
1641;12;2024-11-15;12394.34
1642;11;2023-06-09;22873.11
1643;31;2023-06-06;20449.78
1644;11;2025-02-20;26221.94
1645;32;2024-11-14;8735.3
1646;21;2024-09-06;8056.79
1647;12;2024-04-25;18578.11
1648;11;2023-06-30;20930.73
1649;33;2024-09-16;24151.11
1650;21;2023-06-29;16918.2
1651;31;2024-01-18;10758.47
1652;12;2023-07-22;606.21
1653;12;2025-01-24;5715.24
1654;33;2025-01-27;1129.38
1655;31;2024-02-05;13131.54
1656;33;2024-09-10;24917.17
1657;11;2024-02-07;1546.55
1658;33;2023-12-16;5740.76
1659;22;2023-09-15;11132.08
1660;11;2023-07-21;19865.8
1661;32;2024-07-31;3328.55
1662;33;2024-09-22;5200.18
1663;21;2024-06-15;16083.66
1664;22;2024-10-12;12988.97
1665;11;2024-09-16;7699.82
1666;12;2024-11-01;24213.2
1667;11;2024-08-29;1047.45
1668;31;2023-08-09;29512.89
1669;32;2023-10-16;19264.92
1670;21;2024-07-09;11788.9
1671;32;2024-10-08;5033.04
1672;22;2023-12-19;18479.96
1673;33;2024-05-21;6612.21
1674;21;2023-12-12;3119.18
